文件名	target name	accession	query name	accession	E-value	score	bias	E-value	score	bias	exp	reg	clu	ov	env	dom	rep	inc	description of target
GCA_001336215.1_6649_8_20_genomic	CFCR01000041.1_7	-	lolD.aln	-	1.2e-22	77.4	0.0	2.2e-22	76.5	0.0	1.3	1	0	0	1	1	1	1	# 7884 # 9650 # 1 # ID=41_7;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.421
GCA_001336215.1_6649_8_20_genomic	CFCR01000027.1_17	-	lolD.aln	-	5.4e-22	75.2	0.3	9.9e-21	71.1	0.1	2.4	2	1	0	2	2	1	1	# 14696 # 16312 # 1 # ID=27_17;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.303
GCA_001336215.1_6649_8_20_genomic	CFCR01000005.1_77	-	lolD.aln	-	1e-21	74.4	0.0	1.5e-21	73.8	0.0	1.2	1	0	0	1	1	1	1	# 76458 # 78206 # 1 # ID=5_77;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.432
GCA_001336215.1_6649_8_20_genomic	CFCR01000004.1_43	-	lolD.aln	-	1.3e-21	74.0	0.1	2.4e-21	73.1	0.1	1.4	1	0	0	1	1	1	1	# 37645 # 39390 # 1 # ID=4_43;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.458
GCA_001336215.1_6649_8_20_genomic	CFCR01000006.1_67	-	lolD.aln	-	4.5e-21	72.2	0.0	7.3e-21	71.6	0.0	1.3	1	0	0	1	1	1	1	# 71839 # 72732 # -1 # ID=6_67;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.418
GCA_001336215.1_6649_8_20_genomic	CFCR01000005.1_76	-	lolD.aln	-	2.8e-19	66.4	0.1	6.1e-09	32.6	0.0	2.2	2	0	0	2	2	2	2	# 74732 # 76456 # 1 # ID=5_76;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.435
GCA_001336215.1_6649_8_20_genomic	CFCR01000006.1_64	-	lolD.aln	-	2.7e-16	56.6	0.0	1.9e-10	37.5	0.0	2.1	2	0	0	2	2	2	2	# 68811 # 69506 # 1 # ID=6_64;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.422
GCA_001336215.1_6649_8_20_genomic	CFCR01000003.1_98	-	lolD.aln	-	7.6e-16	55.1	0.1	1.2e-15	54.4	0.1	1.3	1	1	0	1	1	1	1	# 100450 # 101220 # -1 # ID=3_98;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.418
GCA_001336215.1_6649_8_20_genomic	CFCR01000006.1_53	-	lolD.aln	-	8.7e-16	55.0	0.2	4.7e-15	52.6	0.2	1.8	1	1	0	1	1	1	1	# 60579 # 61211 # -1 # ID=6_53;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.329
GCA_001336215.1_6649_8_20_genomic	CFCR01000003.1_37	-	lolD.aln	-	2.2e-14	50.4	0.0	1.1e-08	31.7	0.0	2.0	2	0	0	2	2	2	2	# 32690 # 33277 # -1 # ID=3_37;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.417
GCA_001336215.1_6649_8_20_genomic	CFCR01000002.1_25	-	lolD.aln	-	2.6e-14	50.1	0.1	3.6e-14	49.7	0.1	1.2	1	0	0	1	1	1	1	# 22834 # 23418 # -1 # ID=2_25;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.381
GCA_001336215.1_6649_8_20_genomic	CFCR01000013.1_11	-	lolD.aln	-	1.3e-11	41.3	0.0	1.7e-11	40.9	0.0	1.1	1	0	0	1	1	1	1	# 11119 # 11664 # -1 # ID=13_11;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.386
GCA_001336215.1_6649_8_20_genomic	CFCR01000028.1_30	-	lolD.aln	-	8e-10	35.5	0.2	9.8e-10	35.2	0.2	1.1	1	0	0	1	1	1	1	# 26367 # 26657 # 1 # ID=28_30;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.450
GCA_001336215.1_6649_8_20_genomic	CFCR01000010.1_49	-	lolD.aln	-	2.7e-09	33.7	0.0	2.3e-07	27.4	0.1	2.1	2	0	0	2	2	2	1	# 56064 # 56660 # -1 # ID=10_49;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.295
GCA_001336215.1_6649_8_20_genomic	CFCR01000002.1_26	-	lolD.aln	-	2.8e-09	33.7	0.0	3.2e-09	33.5	0.0	1.1	1	0	0	1	1	1	1	# 23479 # 23820 # -1 # ID=2_26;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.386
GCA_001336215.1_6649_8_20_genomic	CFCR01000031.1_13	-	lolD.aln	-	0.003	14.0	0.0	0.0044	13.4	0.0	1.2	1	0	0	1	1	1	1	# 10091 # 10615 # 1 # ID=31_13;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.389
GCA_001336215.1_6649_8_20_genomic	CFCR01000011.1_50	-	lolD.aln	-	0.0053	13.1	0.1	0.0053	13.1	0.1	1.2	1	0	0	1	1	1	1	# 45206 # 45400 # 1 # ID=11_50;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.313
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000032.1_222	-	lolD.aln	-	3.9e-109	360.7	0.5	4.4e-109	360.5	0.5	1.0	1	0	0	1	1	1	1	# 224552 # 225232 # 1 # ID=32_222;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.574
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000019.1_7	-	lolD.aln	-	1e-82	274.3	3.6	5.2e-43	144.4	0.4	2.3	2	1	0	2	2	2	2	# 8163 # 9800 # -1 # ID=19_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.519
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000031.1_61	-	lolD.aln	-	1.5e-74	247.6	0.1	1.7e-74	247.4	0.1	1.0	1	0	0	1	1	1	1	# 55102 # 55869 # 1 # ID=31_61;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.576
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000026.1_22	-	lolD.aln	-	4.3e-73	242.8	0.1	5.3e-73	242.5	0.1	1.0	1	0	0	1	1	1	1	# 19959 # 20657 # 1 # ID=26_22;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.531
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000041.1_19	-	lolD.aln	-	2.4e-57	191.3	0.6	2.7e-57	191.2	0.6	1.0	1	0	0	1	1	1	1	# 26296 # 26988 # 1 # ID=41_19;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.590
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000008.1_138	-	lolD.aln	-	2.7e-43	145.3	1.7	8.2e-43	143.8	0.5	2.2	2	1	0	2	2	2	1	# 128733 # 129524 # 1 # ID=8_138;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.482
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000022.1_124	-	lolD.aln	-	1e-42	143.5	4.0	2.6e-25	86.5	0.3	4.1	3	1	0	3	3	3	3	# 128854 # 130776 # 1 # ID=22_124;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.566
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000006.1_119	-	lolD.aln	-	4e-42	141.5	3.8	2.6e-26	89.8	0.2	3.1	3	0	0	3	3	3	3	# 134254 # 135771 # 1 # ID=6_119;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.501
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000018.1_47	-	lolD.aln	-	2.3e-41	139.0	1.0	2.6e-40	135.6	1.0	2.1	1	1	0	1	1	1	1	# 42074 # 42937 # 1 # ID=18_47;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.509
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000008.1_111	-	lolD.aln	-	6.8e-41	137.5	0.3	5.3e-40	134.6	0.3	1.9	1	1	0	1	1	1	1	# 102544 # 103323 # 1 # ID=8_111;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.596
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000022.1_99	-	lolD.aln	-	2.3e-40	135.8	0.1	2.9e-40	135.4	0.1	1.1	1	0	0	1	1	1	1	# 101175 # 101996 # -1 # ID=22_99;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.555
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000036.1_18	-	lolD.aln	-	2.8e-38	128.9	0.1	1.6e-10	38.1	0.0	4.2	4	0	0	4	4	4	4	# 18545 # 20212 # 1 # ID=36_18;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.582
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000039.1_7	-	lolD.aln	-	2.8e-37	125.7	0.2	2.7e-10	37.4	0.0	4.2	4	0	0	4	4	4	4	# 7346 # 8974 # 1 # ID=39_7;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.527
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000032.1_37	-	lolD.aln	-	4.9e-37	124.9	0.0	6e-37	124.6	0.0	1.1	1	0	0	1	1	1	1	# 32773 # 33831 # 1 # ID=32_37;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.533
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000040.1_24	-	lolD.aln	-	6.4e-35	118.0	0.0	1e-34	117.3	0.0	1.3	1	0	0	1	1	1	1	# 25974 # 27794 # 1 # ID=40_24;partial=00;start_type=GTG;rbs_motif=AGxAG;rbs_spacer=11-12bp;gc_cont=0.614
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000032.1_43	-	lolD.aln	-	6.4e-34	114.7	3.3	1e-15	55.1	2.5	3.9	2	2	0	2	2	2	2	# 37495 # 39375 # -1 # ID=32_43;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.545
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000019.1_53	-	lolD.aln	-	8.6e-33	111.0	0.2	1.4e-32	110.4	0.2	1.2	1	0	0	1	1	1	1	# 65132 # 65905 # -1 # ID=19_53;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.512
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000040.1_157	-	lolD.aln	-	2e-32	109.8	0.0	2.7e-32	109.4	0.0	1.1	1	0	0	1	1	1	1	# 160505 # 161434 # -1 # ID=40_157;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.618
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000008.1_29	-	lolD.aln	-	4.1e-31	105.5	0.0	5.4e-31	105.1	0.0	1.1	1	0	0	1	1	1	1	# 20386 # 21177 # 1 # ID=8_29;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.479
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000022.1_73	-	lolD.aln	-	2.6e-30	102.9	0.0	3.8e-30	102.3	0.0	1.1	1	0	0	1	1	1	1	# 78310 # 79389 # -1 # ID=22_73;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.543
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000008.1_116	-	lolD.aln	-	5.2e-30	101.9	0.1	6.2e-30	101.7	0.1	1.0	1	0	0	1	1	1	1	# 106142 # 106867 # 1 # ID=8_116;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.526
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000008.1_89	-	lolD.aln	-	5.7e-30	101.8	7.3	5.1e-29	98.7	7.3	1.9	1	1	0	1	1	1	1	# 79193 # 79996 # -1 # ID=8_89;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.536
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000026.1_55	-	lolD.aln	-	5.9e-30	101.7	0.1	3.8e-29	99.1	0.1	2.0	1	1	0	1	1	1	1	# 55084 # 56010 # -1 # ID=26_55;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.548
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000031.1_132	-	lolD.aln	-	1.8e-29	100.2	0.1	2.5e-29	99.7	0.1	1.2	1	0	0	1	1	1	1	# 139882 # 141168 # 1 # ID=31_132;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.549
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000018.1_27	-	lolD.aln	-	3.7e-29	99.1	0.1	4.8e-29	98.7	0.1	1.1	1	0	0	1	1	1	1	# 23329 # 24018 # 1 # ID=18_27;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.488
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000008.1_99	-	lolD.aln	-	5e-29	98.7	0.6	8.1e-29	98.0	0.6	1.2	1	0	0	1	1	1	1	# 87122 # 88948 # 1 # ID=8_99;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.511
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000031.1_42	-	lolD.aln	-	6.1e-29	98.4	0.1	1.6e-28	97.0	0.1	1.7	1	1	0	1	1	1	1	# 37499 # 39325 # 1 # ID=31_42;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.507
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000007.1_14	-	lolD.aln	-	6.5e-29	98.3	0.0	4e-28	95.7	0.0	1.9	1	1	0	1	1	1	1	# 14668 # 15453 # -1 # ID=7_14;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.520
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000040.1_18	-	lolD.aln	-	5e-28	95.4	0.0	8.4e-28	94.7	0.0	1.3	1	0	0	1	1	1	1	# 17774 # 18772 # -1 # ID=40_18;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.572
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000008.1_88	-	lolD.aln	-	7.2e-26	88.4	0.2	9.4e-26	88.0	0.2	1.1	1	0	0	1	1	1	1	# 78378 # 79133 # -1 # ID=8_88;partial=00;start_type=GTG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.567
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000040.1_37	-	lolD.aln	-	9.3e-26	88.0	0.0	1.2e-25	87.6	0.0	1.1	1	0	0	1	1	1	1	# 40633 # 41334 # -1 # ID=40_37;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.504
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000040.1_36	-	lolD.aln	-	1.2e-25	87.7	0.3	4.7e-16	56.2	0.1	2.5	2	0	0	2	2	2	2	# 38742 # 40457 # -1 # ID=40_36;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.618
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000040.1_77	-	lolD.aln	-	1.9e-25	87.0	2.4	2e-09	34.6	0.0	4.2	4	0	0	4	4	4	4	# 79175 # 82042 # -1 # ID=40_77;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.563
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000018.1_26	-	lolD.aln	-	2.6e-22	76.7	0.5	3.8e-22	76.2	0.5	1.3	1	1	0	1	1	1	1	# 22563 # 23312 # 1 # ID=18_26;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.455
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000040.1_38	-	lolD.aln	-	8.2e-22	75.1	0.3	1.1e-21	74.6	0.3	1.2	1	0	0	1	1	1	1	# 41334 # 42143 # -1 # ID=40_38;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.477
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000006.1_248	-	lolD.aln	-	2.8e-21	73.3	0.8	5.8e-11	39.6	0.0	2.3	2	0	0	2	2	2	2	# 258832 # 260562 # -1 # ID=6_248;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.652
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000027.1_17	-	lolD.aln	-	3e-20	70.0	0.1	4.3e-20	69.5	0.1	1.1	1	0	0	1	1	1	1	# 15997 # 16644 # 1 # ID=27_17;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.571
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000025.1_123	-	lolD.aln	-	4.3e-19	66.2	0.0	4.5e-11	40.0	0.0	2.2	2	0	0	2	2	2	2	# 128272 # 129585 # -1 # ID=25_123;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.525
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000021.1_38	-	lolD.aln	-	2e-17	60.7	0.1	9.1e-11	39.0	0.0	2.1	2	0	0	2	2	2	2	# 42256 # 43020 # 1 # ID=21_38;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.542
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000039.1_16	-	lolD.aln	-	2.1e-05	21.4	0.1	0.058	10.2	0.0	2.4	2	0	0	2	2	2	2	# 15982 # 17988 # 1 # ID=39_16;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.481
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000008.1_17	-	lolD.aln	-	0.00088	16.1	0.0	0.0015	15.4	0.0	1.3	1	0	0	1	1	1	1	# 11882 # 13114 # 1 # ID=8_17;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.517
GCA_001464585.1_Gammaproteobacteria_bacterium_Ga0077554_genomic	LNFF01000006.1_65	-	lolD.aln	-	0.0011	15.9	0.0	0.0023	14.8	0.0	1.6	1	0	0	1	1	1	1	# 70094 # 71254 # 1 # ID=6_65;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.489
GCA_001576205.1_ASM157620v1_genomic	LOPD01000038.1_37	-	lolD.aln	-	1.9e-116	385.5	0.3	2.2e-116	385.4	0.3	1.0	1	0	0	1	1	1	1	# 27268 # 27969 # -1 # ID=38_37;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.550
GCA_001576205.1_ASM157620v1_genomic	LOPD01000004.1_246	-	lolD.aln	-	3.2e-81	270.3	0.6	3.6e-81	270.2	0.6	1.0	1	0	0	1	1	1	1	# 267464 # 268150 # 1 # ID=4_246;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.566
GCA_001576205.1_ASM157620v1_genomic	LOPD01000020.1_216	-	lolD.aln	-	4.6e-80	266.6	10.0	4.6e-41	139.0	1.7	2.1	2	0	0	2	2	2	2	# 239601 # 241190 # -1 # ID=20_216;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.513
GCA_001576205.1_ASM157620v1_genomic	LOPD01000009.1_234	-	lolD.aln	-	5.8e-77	256.4	3.4	2.3e-37	126.9	4.3	2.1	2	0	0	2	2	2	2	# 255928 # 257799 # 1 # ID=9_234;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.540
GCA_001576205.1_ASM157620v1_genomic	LOPD01000009.1_284	-	lolD.aln	-	4e-72	240.6	0.2	5.5e-72	240.1	0.2	1.2	1	0	0	1	1	1	1	# 308734 # 310680 # 1 # ID=9_284;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.540
GCA_001576205.1_ASM157620v1_genomic	LOPD01000002.1_122	-	lolD.aln	-	8.8e-62	206.8	0.0	9.6e-62	206.6	0.0	1.0	1	0	0	1	1	1	1	# 130285 # 130953 # -1 # ID=2_122;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.565
GCA_001576205.1_ASM157620v1_genomic	LOPD01000007.1_2	-	lolD.aln	-	8.7e-61	203.5	0.2	1.1e-60	203.1	0.2	1.1	1	0	0	1	1	1	1	# 914 # 1945 # 1 # ID=7_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.529
GCA_001576205.1_ASM157620v1_genomic	LOPD01000009.1_214	-	lolD.aln	-	7.2e-59	197.2	0.2	8e-59	197.1	0.2	1.0	1	0	0	1	1	1	1	# 234149 # 234871 # -1 # ID=9_214;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.539
GCA_001576205.1_ASM157620v1_genomic	LOPD01000010.1_63	-	lolD.aln	-	1.6e-54	183.0	0.2	7.3e-33	112.2	0.4	2.8	2	1	0	2	2	2	2	# 62852 # 64384 # 1 # ID=10_63;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.479
GCA_001576205.1_ASM157620v1_genomic	LOPD01000017.1_113	-	lolD.aln	-	5.6e-54	181.2	0.2	6.5e-54	181.0	0.2	1.0	1	0	0	1	1	1	1	# 94862 # 95614 # -1 # ID=17_113;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.539
GCA_001576205.1_ASM157620v1_genomic	LOPD01000068.1_33	-	lolD.aln	-	1.2e-53	180.1	0.0	4.5e-28	96.5	0.0	2.2	2	0	0	2	2	2	2	# 35686 # 38421 # 1 # ID=68_33;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.568
GCA_001576205.1_ASM157620v1_genomic	LOPD01000027.1_88	-	lolD.aln	-	4.1e-52	175.1	0.0	1.1e-32	111.6	0.1	2.3	2	1	0	2	2	2	2	# 93203 # 94705 # -1 # ID=27_88;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.552
GCA_001576205.1_ASM157620v1_genomic	LOPD01000005.1_160	-	lolD.aln	-	4.2e-51	171.8	0.5	7.2e-51	171.0	0.4	1.4	2	0	0	2	2	1	1	# 178663 # 179760 # 1 # ID=5_160;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.587
GCA_001576205.1_ASM157620v1_genomic	LOPD01000009.1_72	-	lolD.aln	-	1.1e-50	170.4	0.3	1.2e-50	170.3	0.3	1.0	1	0	0	1	1	1	1	# 75199 # 75924 # -1 # ID=9_72;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.523
GCA_001576205.1_ASM157620v1_genomic	LOPD01000020.1_70	-	lolD.aln	-	2.2e-50	169.5	1.4	2.6e-50	169.2	1.4	1.1	1	0	0	1	1	1	1	# 79569 # 80342 # 1 # ID=20_70;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.519
GCA_001576205.1_ASM157620v1_genomic	LOPD01000005.1_41	-	lolD.aln	-	2.6e-50	169.2	1.5	4.8e-28	96.4	0.1	3.0	2	1	0	2	2	2	2	# 47907 # 49418 # 1 # ID=5_41;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.560
GCA_001576205.1_ASM157620v1_genomic	LOPD01000009.1_199	-	lolD.aln	-	9.3e-50	167.4	0.0	8.9e-26	89.0	0.0	2.1	2	0	0	2	2	2	2	# 215650 # 217386 # -1 # ID=9_199;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.556
GCA_001576205.1_ASM157620v1_genomic	LOPD01000006.1_7	-	lolD.aln	-	5.9e-49	164.8	0.7	4.1e-26	90.1	0.0	2.9	2	1	0	2	2	2	2	# 6179 # 7684 # -1 # ID=6_7;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.512
GCA_001576205.1_ASM157620v1_genomic	LOPD01000072.1_10	-	lolD.aln	-	4.3e-48	162.0	0.9	2.2e-28	97.5	0.3	3.0	3	0	0	3	3	3	3	# 10146 # 11687 # 1 # ID=72_10;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.471
GCA_001576205.1_ASM157620v1_genomic	LOPD01000023.1_247	-	lolD.aln	-	7.3e-48	161.2	0.0	9.1e-48	160.9	0.0	1.0	1	0	0	1	1	1	1	# 258407 # 259165 # 1 # ID=23_247;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.470
GCA_001576205.1_ASM157620v1_genomic	LOPD01000018.1_239	-	lolD.aln	-	6.9e-47	158.0	0.2	1.1e-46	157.4	0.2	1.3	1	0	0	1	1	1	1	# 229008 # 230144 # 1 # ID=18_239;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.508
