Label	Assembly	Domain	Phylum	Class	Order	Family	Genus	Species
GCF_001544075.1|WP_066472630.1	GCF_001544075.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas terrae
GCF_030064165.1|WP_283487657.1	GCF_030064165.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas resistens
GCF_041079535.1|WP_369336524.1	GCF_041079535.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas guangdongensis
GCF_965139575.1|WP_415794803.1	GCF_965139575.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas aquatilis
GCF_020886175.1|WP_229228184.1	GCF_020886175.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas thiooxydans
GCF_018292285.1|WP_211457571.1	GCF_018292285.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas brasiliensis
GCF_016599875.1|WP_034348992.1	GCF_016599875.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas testosteroni
GCF_030316825.1|WP_286623086.1	GCF_030316825.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax fucosicus
GCF_037889915.1|WP_340361666.1	GCF_037889915.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax humicola
GCF_037889955.1|WP_340334544.1	GCF_037889955.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax robiniae
GCF_037889975.1|WP_422823442.1	GCF_037889975.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax rhizosphaerae
GCF_030317105.1|WP_444815025.1	GCF_030317105.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax brevis
GCF_030317145.1|WP_286665554.1	GCF_030317145.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax flavidus
GCF_014195185.1|WP_184604571.1	GCF_014195185.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax atrisoli
GCF_003951285.1|WP_124960932.1	GCF_003951285.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax beijingensis
GCF_048305125.1|WP_028254140.1	GCF_048305125.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax paradoxus
GCF_003581445.1|WP_119554773.1	GCF_003581445.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax cavernicola
GCF_009811375.1|WP_159278491.1	GCF_009811375.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax boronicumulans
GCF_003952165.1|WP_126025659.1	GCF_003952165.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax guangxiensis
GCF_003965815.1|WP_126469796.1	GCF_003965815.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax gossypii
GCF_030316895.1|WP_286660406.1	GCF_030316895.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax dokdonensis
GCF_042657085.1|WP_153305283.1	GCF_042657085.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax soli
GCF_030317185.1|WP_286648336.1	GCF_030317185.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax arabinosiphilus
GCF_030317115.1|WP_286568193.1	GCF_030317115.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax gracilis
GCF_037889935.1|WP_340359153.1	GCF_037889935.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax ureilyticus
GCF_030316885.1|WP_286606629.1	GCF_030316885.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax jilinensis
GCF_030316765.1|WP_286369003.1	GCF_030316765.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax saccharolyticus
GCF_030316845.1|WP_286504745.1	GCF_030316845.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax davisae
GCF_030486595.1|WP_301802965.1	GCF_030486595.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax ginsengisoli
GCF_003063475.1|WP_108359828.1	GCF_003063475.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Limnohabitans	Limnohabitans curvus
GCF_900110225.1|WP_091814068.1	GCF_900110225.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Brachymonas	Brachymonas denitrificans
GCF_000374625.1|WP_018715253.1	GCF_000374625.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Brachymonas	Brachymonas chironomi
GCF_045055315.1|WP_337690474.1	GCF_045055315.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Brachymonas	Brachymonas wangyanguii
GCF_000477435.1|WP_022774027.1	GCF_000477435.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Candidatus Symbiobacter	Candidatus Symbiobacter mobilis
GCF_900606115.1|WP_124077296.1	GCF_900606115.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pigmentiphaga	Pigmentiphaga humi
GCF_004216695.1|WP_242621417.1	GCF_004216695.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pigmentiphaga	Pigmentiphaga kullae
GCF_039523035.1|WP_343927521.1	GCF_039523035.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pigmentiphaga	Pigmentiphaga daeguensis
GCF_001587155.1|WP_014617976.1	GCF_001587155.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia solanacearum
GCF_037101365.1|WP_118883825.1	GCF_037101365.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia syzygii
GCF_018243235.1|WP_011000417.1	GCF_018243235.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia nicotianae
GCF_024925465.1|WP_197365987.1	GCF_024925465.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia pseudosolanacearum
GCF_958405655.1|WP_316658824.1	GCF_958405655.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia condita
GCF_023955655.1|WP_252676630.1	GCF_023955655.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia soli
GCF_001663855.1|WP_064801603.1	GCF_001663855.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia insidiosa
GCF_958415495.1|WP_199026717.1	GCF_958415495.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia flaminis
GCF_024158925.1|WP_045203785.1	GCF_024158925.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia chuxiongensis
GCF_958350185.1|WP_316900210.1	GCF_958350185.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia edaphi
GCF_958437745.1|WP_206272895.1	GCF_958437745.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia flatus
GCF_000954135.1|WP_045785781.1	GCF_000954135.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia mannitolilytica
GCF_021173085.2|WP_232041926.1	GCF_021173085.2	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia wenshanensis
GCF_023955645.1|WP_252691774.1	GCF_023955645.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia mojiangensis
GCF_958347595.1|WP_024976668.1	GCF_958347595.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia holmesii
GCF_902374465.1|WP_009239139.1	GCF_902374465.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia pickettii
GCF_958348425.1|WP_009239139.1	GCF_958348425.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia thomasii
GCF_964332355.1|WP_428852285.1	GCF_964332355.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Imbroritus	Imbroritus primus
GCF_013347325.1|WP_174781192.1	GCF_013347325.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus gilardii
GCF_026210475.1|WP_265633235.1	GCF_026210475.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus cauae
GCF_042653815.1|WP_223985985.1	GCF_042653815.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus pampae
GCF_905397285.1|WP_109582114.1	GCF_905397285.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus plantarum
GCF_042653745.1|WP_144203169.1	GCF_042653745.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus campinensis
GCF_004217045.1|WP_130391102.1	GCF_004217045.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus agavae
GCF_019931045.1|WP_150980119.1	GCF_019931045.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus pauculus
GCF_900185755.1|WP_008644384.1	GCF_900185755.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus metallidurans
GCF_914271545.1|WP_224042217.1	GCF_914271545.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus respiraculi
GCF_905397435.1|WP_211953942.1	GCF_905397435.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus numazuensis
GCF_914271435.1|WP_224082429.1	GCF_914271435.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus laharis
GCF_017814975.1|WP_209756537.1	GCF_017814975.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus consociatus
GCF_003254285.1|WP_111518317.1	GCF_003254285.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus phytorum
GCF_900250125.1|WP_018008760.1	GCF_900250125.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus neocaledonicus
GCF_001854325.1|WP_071010967.1	GCF_001854325.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus malaysiensis
GCF_008801925.2|WP_150987854.1	GCF_008801925.2	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus basilensis
GCF_020149575.1|WP_224431238.1	GCF_020149575.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas rivuli
GCF_016026395.1|WP_024523738.1	GCF_016026395.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Hafniaceae	Edwardsiella	Edwardsiella hoshinae
GCF_019933175.1|WP_005293211.1	GCF_019933175.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Hafniaceae	Edwardsiella	Edwardsiella tarda
GCF_021733145.1|WP_012848330.1	GCF_021733145.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Hafniaceae	Edwardsiella	Edwardsiella piscicida
GCF_003074995.2|WP_015870975.1	GCF_003074995.2	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Hafniaceae	Edwardsiella	Edwardsiella ictaluri
GCF_000264765.2|WP_034165219.1	GCF_000264765.2	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Hafniaceae	Edwardsiella	Edwardsiella anguillarum
GCF_003363015.1|WP_115457048.1	GCF_003363015.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Hafniaceae	Enterobacillus	Enterobacillus tribolii
GCF_020150375.1|WP_008813748.1	GCF_020150375.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Hafniaceae	Hafnia	Hafnia paralvei
GCF_000980985.1|WP_046457693.1	GCF_000980985.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Hafniaceae	Obesumbacterium	Obesumbacterium proteus
GCF_011617105.1|WP_043493051.1	GCF_011617105.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Hafniaceae	Hafnia	Hafnia alvei
GCF_003332275.1|WP_114194555.1	GCF_003332275.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Edaphovirga	Edaphovirga cremea
GCF_002858715.1|WP_101825980.1	GCF_002858715.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Chimaeribacter	Chimaeribacter coloradensis
GCF_002858675.1|WP_101818301.1	GCF_002858675.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Chimaeribacter	Chimaeribacter californicus
GCF_002858805.1|WP_101828984.1	GCF_002858805.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Chimaeribacter	Chimaeribacter arupi
GCF_018257325.1|WP_101828984.1	GCF_018257325.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Nissabacter	Nissabacter archeti
GCF_004346745.1|WP_132922655.1	GCF_004346745.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Bruguierivoracaceae	Sodalis	Sodalis ligni
GCF_039646275.1|WP_345995352.1	GCF_039646275.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Bruguierivoracaceae	Sodalis	Sodalis praecaptivus
GCF_012933545.1|WP_169401070.1	GCF_012933545.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rouxiella	Rouxiella aceris
GCF_000951135.1|WP_045049504.1	GCF_000951135.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rouxiella	Rouxiella chamberiensis
GCF_002093625.1|WP_084982943.1	GCF_002093625.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rouxiella	Rouxiella silvae
GCF_026967515.2|WP_084912622.1	GCF_026967515.2	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rouxiella	Rouxiella badensis
GCF_014639435.1|WP_188475234.1	GCF_014639435.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Hafniaceae	Hafnia	Hafnia psychrotolerans
GCF_008693045.1|WP_034793519.1	GCF_008693045.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Ewingella	Ewingella americana
GCF_040419245.1|WP_353503287.1	GCF_040419245.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Ewingella	Ewingella docleensis
GCF_044430645.1|WP_396131445.1	GCF_044430645.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Ewingella	Ewingella allii
GCF_018288855.1|WP_112165910.1	GCF_018288855.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella inusitata
GCF_003602095.1|WP_120134515.1	GCF_003602095.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella woolbedingensis
GCF_003614975.1|WP_120508935.1	GCF_003614975.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella bruchi
GCF_019049625.1|WP_217149147.1	GCF_019049625.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella ecdela
GCF_003610915.1|WP_120163076.1	GCF_003610915.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella variigena
GCF_019049675.1|WP_217172074.1	GCF_019049675.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella bonaserana
GCF_021276285.1|WP_119822863.1	GCF_021276285.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella victoriana
GCF_000241955.1|WP_015696037.1	GCF_000241955.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella aquatilis
GCF_019049695.1|WP_129954921.1	GCF_019049695.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella perminowiae
GCF_022637475.1|WP_013574142.1	GCF_022637475.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella aceris
GCF_011065485.1|WP_152325414.1	GCF_011065485.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella contaminans
GCF_019049655.1|WP_217203838.1	GCF_019049655.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella rivi
GCF_009817885.1|WP_160030148.1	GCF_009817885.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia rhizosphaerae
GCF_016026735.1|WP_054307120.1	GCF_016026735.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia rubidaea
GCF_041448735.1|WP_004959108.1	GCF_041448735.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia odorifera
GCF_000214235.1|WP_013814312.1	GCF_000214235.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia plymuthica
GCF_003591175.1|WP_119805233.1	GCF_003591175.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia inhibens
GCF_000422085.1|WP_020828419.1	GCF_000422085.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia liquefaciens
GCF_900186025.1|WP_186427402.1	GCF_900186025.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia grimesii
GCF_900638135.1|WP_112363216.1	GCF_900638135.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia quinivorans
GCF_949794035.1|WP_283603812.1	GCF_949794035.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia proteamaculans
GCF_020858655.1|WP_141966881.1	GCF_020858655.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia montpellierensis
GCF_029907835.1|WP_281041907.1	GCF_029907835.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia bockelmannii
GCF_004768745.1|WP_048324781.1	GCF_004768745.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia nematodiphila
GCF_030291735.1|WP_286093561.1	GCF_030291735.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia marcescens
GCF_017309605.1|WP_160204539.1	GCF_017309605.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia ureilytica
GCF_001642805.2|WP_063917952.1	GCF_001642805.2	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia surfactantfaciens
GCF_035749905.1|WP_043147971.1	GCF_035749905.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia sarumanii
GCF_037948395.1|WP_060422974.1	GCF_037948395.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia nevei
GCF_021462285.1|WP_234586054.1	GCF_021462285.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia entomophila
GCF_900187015.1|WP_061796837.1	GCF_900187015.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia ficaria
GCF_044865145.1|WP_380673967.1	GCF_044865145.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia aquatilis
GCF_001976145.1|WP_076943642.1	GCF_001976145.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia oryzae
GCF_000520015.2|WP_024910100.1	GCF_000520015.2	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Chania	Chania multitudinisentens
GCF_001006005.1|WP_024485031.1	GCF_001006005.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia fonticola
GCF_023282985.1|WP_248947160.1	GCF_023282985.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia silvae
GCF_001040945.1|WP_013236689.1	GCF_001040945.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum seropedicae
GCF_047325095.1|WP_413443417.1	GCF_047325095.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum frisingense
GCF_003719195.1|WP_058897420.1	GCF_003719195.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum rubrisubalbicans
GCF_002213425.1|WP_088756943.1	GCF_002213425.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum aquaticum
GCF_004367745.1|WP_134223969.1	GCF_004367745.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum huttiense
GCF_001189915.1|WP_083439142.1	GCF_001189915.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum autotrophicum
GCF_001189965.1|WP_050479110.1	GCF_001189965.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum rhizosphaerae
